"x"	"y"	"z"	"alpha"	"spin"	"theta"	"v_incoming"	"w_ball"	"w_racket"	"x_ground"	"y_ground"
"42"	2	-4.12	1.5	8.76508490677907	-1	15	6.03448275862069	500	5.51724137931035	-1.76529688560018	-3.53880895669948
"43"	2	-4.12	0.5	4.38254245338953	-1	25	9.6551724137931	500	2.75862068965517	-2.97192472219269	-3.73851595990247
"44"	2	-4.12	0.666666666666667	4.38254245338953	-1	24.5	8.44827586206896	500	0	-2.1194318045477	-3.80460037233927
"45"	2	-4.12	0.833333333333333	4.38254245338953	-1	24.5	6.03448275862069	500	5.51724137931035	-1.57106373412752	-3.84643214835053
"46"	2	-4.12	1	4.38254245338953	-1	19	6.03448275862069	500	5.51724137931035	-1.5073721866399	-3.85117068435372
"47"	2	-4.12	1.16666666666667	4.38254245338953	-1	15	6.03448275862069	500	5.51724137931035	-1.48802312823605	-3.85282128977778
"48"	2	-4.12	1.33333333333333	4.38254245338953	-1	15	6.03448275862069	500	5.51724137931035	-1.64844326340619	-3.84020118066248
"49"	2	-4.12	1.5	4.38254245338953	-1	15	6.03448275862069	500	5.51724137931035	-1.798650287115	-3.8285523090817
"50"	3.98166666666667	-4.12	0.5	27.4367204583917	-1	23	8.44827586206896	500	11.7241379310345	-1.92196106831504	-1.05412965073767
"51"	3.98166666666667	-4.12	0.666666666666667	27.4367204583917	-1	23	10.8620689655172	500	5.51724137931035	-1.65111102004225	-1.19311282161646
"52"	3.98166666666667	-4.12	0.833333333333333	27.4367204583917	-1	20.5	10.8620689655172	500	5.51724137931035	-1.58764885765745	-1.2266680155514
"53"	3.98166666666667	-4.12	1	27.4367204583917	-1	24	4.82758620689655	500	11.7241379310345	-1.21810141812046	-1.41861944890147
"54"	3.98166666666667	-4.12	1.16666666666667	27.4367204583917	-1	24	9.6551724137931	500	2.75862068965517	-1.07819164414462	-1.49401008854642
"55"	3.98166666666667	-4.12	1.33333333333333	27.4367204583917	-1	23	7.24137931034483	500	8.27586206896552	-1.00660669078003	-1.52977167086874
"56"	3.98166666666667	-4.12	1.5	27.4367204583917	-1	20.5	7.24137931034483	500	8.27586206896552	-1.00299524801927	-1.5298141164361
"57"	3.98166666666667	-4.12	0.5	23.5171889643358	-1	25	10.8620689655172	500	5.51724137931035	-1.8410563425448	-1.58555736381516
"58"	3.98166666666667	-4.12	0.666666666666667	23.5171889643358	-1	22.5	10.8620689655172	500	5.51724137931035	-1.78208270374039	-1.61273942411984
"59"	3.98166666666667	-4.12	0.833333333333333	23.5171889643358	-1	20	10.8620689655172	500	5.51724137931035	-1.71526520998564	-1.63897703301289
"60"	3.98166666666667	-4.12	1	23.5171889643358	-1	23	4.82758620689655	500	11.7241379310345	-1.3142864070548	-1.81697782027
"61"	3.98166666666667	-4.12	1.16666666666667	23.5171889643358	-1	24.5	7.24137931034483	500	8.27586206896552	-1.1075079423416	-1.90495347995294
"62"	3.98166666666667	-4.12	1.33333333333333	23.5171889643358	-1	22	7.24137931034483	500	8.27586206896552	-1.11029086490804	-1.90227550393695
"63"	3.98166666666667	-4.12	1.5	23.5171889643358	-1	19	7.24137931034483	500	8.27586206896552	-1.07006978135813	-1.92318334242877
"64"	3.98166666666667	-4.12	0.5	19.5976574702798	-1	24.5	10.8620689655172	500	5.51724137931035	-1.94408216197897	-2.01068517970624
"65"	3.98166666666667	-4.12	0.666666666666667	19.5976574702798	-1	22	10.8620689655172	500	5.51724137931035	-1.88182210725974	-2.03121924357323
"66"	3.98166666666667	-4.12	0.833333333333333	19.5976574702798	-1	25	4.82758620689655	500	11.7241379310345	-1.43261648658954	-2.19129649323773
"67"	3.98166666666667	-4.12	1	19.5976574702798	-1	25	9.6551724137931	500	2.75862068965517	-1.28784661320508	-2.24466235066019
"68"	3.98166666666667	-4.12	1.16666666666667	19.5976574702798	-1	23.5	7.24137931034483	500	8.27586206896552	-1.18454888822552	-2.28153888453214
"69"	3.98166666666667	-4.12	1.33333333333333	19.5976574702798	-1	21	7.24137931034483	500	8.27586206896552	-1.18392901391167	-2.28231418242821
"70"	3.98166666666667	-4.12	1.5	19.5976574702798	-1	18	7.24137931034483	500	8.27586206896552	-1.13859062392678	-2.29553972157538
"71"	3.98166666666667	-4.12	0.5	15.6781259762238	-1	24.5	10.8620689655172	500	5.51724137931035	-2.07443764011809	-2.42058417216429
"72"	3.98166666666667	-4.12	0.666666666666667	15.6781259762238	-1	22	10.8620689655172	500	5.51724137931035	-2.01080797972766	-2.43712789186397
"73"	3.98166666666667	-4.12	0.833333333333333	15.6781259762238	-1	24.5	4.82758620689655	500	11.7241379310345	-1.51152604695902	-2.57767055309707
"74"	3.98166666666667	-4.12	1	15.6781259762238	-1	24	9.6551724137931	500	2.75862068965517	-1.33405515129945	-2.62700922573975
"75"	3.98166666666667	-4.12	1.16666666666667	15.6781259762238	-1	23	7.24137931034483	500	8.27586206896552	-1.26521915697032	-2.64863578594458
"76"	3.98166666666667	-4.12	1.33333333333333	15.6781259762238	-1	20	7.24137931034483	500	8.27586206896552	-1.22773570902449	-2.65859935823153
"77"	3.98166666666667	-4.12	1.5	15.6781259762238	-1	17.5	7.24137931034483	500	8.27586206896552	-1.21472150502181	-2.66260237365817
"78"	3.98166666666667	-4.12	0.5	11.7585944821679	-1	24	10.8620689655172	500	5.51724137931035	-2.1165253730513	-2.85150787314146
"79"	3.98166666666667	-4.12	0.666666666666667	11.7585944821679	-1	21.5	10.8620689655172	500	5.51724137931035	-2.05028960706939	-2.86544671429379
"80"	3.98166666666667	-4.12	0.833333333333333	11.7585944821679	-1	24	4.82758620689655	500	11.7241379310345	-1.56232880410991	-2.96583363107847
"81"	3.98166666666667	-4.12	1	11.7585944821679	-1	24	9.6551724137931	500	2.75862068965517	-1.42360758898663	-2.99410261375603
"82"	3.98166666666667	-4.12	1.16666666666667	11.7585944821679	-1	22.5	7.24137931034483	500	8.27586206896552	-1.31937854599836	-3.01563124515165
"83"	3.98166666666667	-4.12	1.33333333333333	11.7585944821679	-1	19.5	7.24137931034483	500	8.27586206896552	-1.27910845546591	-3.02421488020142
"84"	3.98166666666667	-4.12	1.5	11.7585944821679	-1	17	7.24137931034483	500	8.27586206896552	-1.26464785958124	-3.0281246956464
"85"	3.98166666666667	-4.12	0.5	7.83906298811192	-1	24	10.8620689655172	500	5.51724137931035	-2.18903088455451	-3.27102750232713
"86"	3.98166666666667	-4.12	0.666666666666667	7.83906298811192	-1	21.5	10.8620689655172	500	5.51724137931035	-2.12200759694962	-3.28035644693561
"87"	3.98166666666667	-4.12	0.833333333333333	7.83906298811192	-1	24	4.82758620689655	500	11.7241379310345	-1.62824509942531	-3.34754309293193
"88"	3.98166666666667	-4.12	1	7.83906298811192	-1	25	7.24137931034483	500	8.27586206896552	-1.37600275830042	-3.38301281667298
"89"	3.98166666666667	-4.12	1.16666666666667	7.83906298811192	-1	22	7.24137931034483	500	8.27586206896552	-1.34707687744761	-3.38608070661343
"90"	3.98166666666667	-4.12	1.33333333333333	7.83906298811192	-1	19.5	7.24137931034483	500	8.27586206896552	-1.34165735334403	-3.38661631525292
"91"	3.98166666666667	-4.12	1.5	7.83906298811192	-1	16.5	7.24137931034483	500	8.27586206896552	-1.28848223312157	-3.3941580158692
"92"	3.98166666666667	-4.12	0.5	3.91953149405596	-1	24.5	10.8620689655172	500	5.51724137931035	-2.29374958486048	-3.69013292243795
"93"	3.98166666666667	-4.12	0.666666666666667	3.91953149405596	-1	21.5	10.8620689655172	500	5.51724137931035	-2.16517302846729	-3.69919397298797
"94"	3.98166666666667	-4.12	0.833333333333333	3.91953149405596	-1	24	4.82758620689655	500	11.7241379310345	-1.66791862256904	-3.73286605379748
"95"	3.98166666666667	-4.12	1	3.91953149405596	-1	25	7.24137931034483	500	8.27586206896552	-1.41389241339493	-3.750642494136
"96"	3.98166666666667	-4.12	1.16666666666667	3.91953149405596	-1	22	7.24137931034483	500	8.27586206896552	-1.38476196754158	-3.75218003536103
"97"	3.98166666666667	-4.12	1.33333333333333	3.91953149405596	-1	19	7.24137931034483	500	8.27586206896552	-1.34164677543034	-3.75543509442706
"98"	3.98166666666667	-4.12	1.5	3.91953149405596	-1	16.5	7.24137931034483	500	8.27586206896552	-1.3257529395185	-3.75622815840618
"99"	5.96333333333333	-4.12	0.5	24.7751405688319	-1	23.5	14.4827586206897	500	2.06896551724138	-1.73031680449296	-0.568953910507969
"100"	5.96333333333333	-4.12	0.666666666666667	24.7751405688319	-1	25	12.0689655172414	500	8.27586206896552	-1.47790102015916	-0.687847713699245
"101"	5.96333333333333	-4.12	0.833333333333333	24.7751405688319	-1	23.5	12.0689655172414	500	8.27586206896552	-1.48022595645362	-0.682692152343389
"102"	5.96333333333333	-4.12	1	24.7751405688319	-1	21.5	12.0689655172414	500	8.27586206896552	-1.40866036586093	-0.715038085718206
"103"	5.96333333333333	-4.12	1.16666666666667	24.7751405688319	-1	25	3.62068965517241	500	15.1724137931034	-1.1770001657944	-0.82227984363257
"104"	5.96333333333333	-4.12	1.33333333333333	24.7751405688319	-1	23.5	8.44827586206896	500	11.7241379310345	-1.11597504359082	-0.850274826018529
"105"	5.96333333333333	-4.12	1.5	24.7751405688319	-1	22	8.44827586206896	500	11.7241379310345	-1.13224770465975	-0.843366503855689
"106"	5.96333333333333	-4.12	0.5	21.2358347732845	-1	25	2.41379310344828	500	17.2413793103448	-1.67303109942038	-1.1537670018036
"107"	5.96333333333333	-4.12	0.666666666666667	21.2358347732845	-1	24.5	12.0689655172414	500	8.27586206896552	-1.60566240130061	-1.17884618608373
"108"	5.96333333333333	-4.12	0.833333333333333	21.2358347732845	-1	22.5	12.0689655172414	500	8.27586206896552	-1.53545699818503	-1.20419824336728
"109"	5.96333333333333	-4.12	1	21.2358347732845	-1	21	12.0689655172414	500	8.27586206896552	-1.53233940044365	-1.20679792045764
"110"	5.96333333333333	-4.12	1.16666666666667	21.2358347732845	-1	24.5	8.44827586206896	500	11.7241379310345	-1.23149038754561	-1.32462128403625
"111"	5.96333333333333	-4.12	1.33333333333333	21.2358347732845	-1	22.5	8.44827586206896	500	11.7241379310345	-1.19973598625304	-1.33692387286552
"112"	5.96333333333333	-4.12	1.5	21.2358347732845	-1	25	10.8620689655172	500	5.51724137931035	-1.05632842673898	-1.38988632948033
"113"	5.96333333333333	-4.12	0.5	17.6965289777371	-1	24.5	2.41379310344828	500	17.2413793103448	-1.76350147970681	-1.65601725981889
"114"	5.96333333333333	-4.12	0.666666666666667	17.6965289777371	-1	24	12.0689655172414	500	8.27586206896552	-1.69974746515196	-1.67346319118363
"115"	5.96333333333333	-4.12	0.833333333333333	17.6965289777371	-1	22	12.0689655172414	500	8.27586206896552	-1.62624304588781	-1.69687172483598
"116"	5.96333333333333	-4.12	1	17.6965289777371	-1	25	3.62068965517241	500	15.1724137931034	-1.34432017162143	-1.78696058059062
"117"	5.96333333333333	-4.12	1.16666666666667	17.6965289777371	-1	23.5	8.44827586206896	500	11.7241379310345	-1.28335236972284	-1.80850263306929
"118"	5.96333333333333	-4.12	1.33333333333333	17.6965289777371	-1	21.5	8.44827586206896	500	11.7241379310345	-1.24717861010723	-1.81793866864739
"119"	5.96333333333333	-4.12	1.5	17.6965289777371	-1	23.5	10.8620689655172	500	5.51724137931035	-1.08235599965972	-1.87204936562768
"120"	5.96333333333333	-4.12	0.5	14.1572231821897	-1	24.5	2.41379310344828	500	17.2413793103448	-1.90096310249235	-2.13743921139135
"121"	5.96333333333333	-4.12	0.666666666666667	14.1572231821897	-1	23.5	12.0689655172414	500	8.27586206896552	-1.76028661521822	-2.17313446890925
"122"	5.96333333333333	-4.12	0.833333333333333	14.1572231821897	-1	22	12.0689655172414	500	8.27586206896552	-1.76126281926021	-2.17031138174451
"123"	5.96333333333333	-4.12	1	14.1572231821897	-1	25	8.44827586206896	500	11.7241379310345	-1.38684911256197	-2.26443998050706
"124"	5.96333333333333	-4.12	1.16666666666667	14.1572231821897	-1	23	8.44827586206896	500	11.7241379310345	-1.3561727079337	-2.27278946022909
"125"	5.96333333333333	-4.12	1.33333333333333	14.1572231821897	-1	25	10.8620689655172	500	5.51724137931035	-1.17366530464983	-2.32013161338277
"126"	5.96333333333333	-4.12	1.5	14.1572231821897	-1	23	10.8620689655172	500	5.51724137931035	-1.16197857301618	-2.32133511845982
"127"	5.96333333333333	-4.12	0.5	10.6179173866423	-1	25	12.0689655172414	500	8.27586206896552	-1.86008046041748	-2.65418124984471
"128"	5.96333333333333	-4.12	0.666666666666667	10.6179173866423	-1	23.5	12.0689655172414	500	8.27586206896552	-1.86582654682421	-2.65331517848746
"129"	5.96333333333333	-4.12	0.833333333333333	10.6179173866423	-1	21.5	12.0689655172414	500	8.27586206896552	-1.7883889684531	-2.66597671381901
"130"	5.96333333333333	-4.12	1	10.6179173866423	-1	24.5	8.44827586206896	500	11.7241379310345	-1.43126765329913	-2.73341665893457
"131"	5.96333333333333	-4.12	1.16666666666667	10.6179173866423	-1	22.5	8.44827586206896	500	11.7241379310345	-1.39825563207591	-2.74077073870125
"132"	5.96333333333333	-4.12	1.33333333333333	10.6179173866423	-1	24.5	10.8620689655172	500	5.51724137931035	-1.22591873403168	-2.77339360314905
"133"	5.96333333333333	-4.12	1.5	10.6179173866423	-1	22.5	10.8620689655172	500	5.51724137931035	-1.21204140642298	-2.77520829188571
"134"	5.96333333333333	-4.12	0.5	7.07861159109483	-1	25	12.0689655172414	500	8.27586206896552	-1.93569947724977	-3.1396699758269
"135"	5.96333333333333	-4.12	0.666666666666667	7.07861159109483	-1	23	12.0689655172414	500	8.27586206896552	-1.86249937446937	-3.14830609604305
"136"	5.96333333333333	-4.12	0.833333333333333	7.07861159109483	-1	21.5	12.0689655172414	500	8.27586206896552	-1.86331503457609	-3.14755870523621
"137"	5.96333333333333	-4.12	1	7.07861159109483	-1	24.5	8.44827586206896	500	11.7241379310345	-1.50274188069114	-3.19266210087661
"138"	5.96333333333333	-4.12	1.16666666666667	7.07861159109483	-1	22.5	8.44827586206896	500	11.7241379310345	-1.46941077413582	-3.19758046148202
"139"	5.96333333333333	-4.12	1.33333333333333	7.07861159109483	-1	24	10.8620689655172	500	5.51724137931035	-1.24865226159201	-3.22418215102038
"140"	5.96333333333333	-4.12	1.5	7.07861159109483	-1	22	10.8620689655172	500	5.51724137931035	-1.2327027845375	-3.22598681202264
"141"	5.96333333333333	-4.12	0.5	3.53930579554742	-1	25	12.0689655172414	500	8.27586206896552	-1.9811865798235	-3.62889830144639
"142"	5.96333333333333	-4.12	0.666666666666667	3.53930579554742	-1	23.5	12.0689655172414	500	8.27586206896552	-1.98702161540828	-3.62860813657126
"143"	5.96333333333333	-4.12	0.833333333333333	3.53930579554742	-1	21.5	12.0689655172414	500	8.27586206896552	-1.908385306552	-3.63285020368014
"144"	5.96333333333333	-4.12	1	3.53930579554742	-1	24.5	8.44827586206896	500	11.7241379310345	-1.54573576832615	-3.65544499692665
"145"	5.96333333333333	-4.12	1.16666666666667	3.53930579554742	-1	22.5	8.44827586206896	500	11.7241379310345	-1.51221272239049	-3.65790887662823
"146"	5.96333333333333	-4.12	1.33333333333333	3.53930579554742	-1	24	10.8620689655172	500	5.51724137931035	-1.29018295735984	-3.67123513879969
"147"	5.96333333333333	-4.12	1.5	3.53930579554742	-1	22	10.8620689655172	500	5.51724137931035	-1.27414163418745	-3.67213919361966
"148"	7.945	-4.12	0.5	22.5593311443463	-1	23	10.8620689655172	500	17.2413793103448	-1.75592457287325	-0.090481882986884
"149"	7.945	-4.12	0.666666666666667	22.5593311443463	-1	24.5	15.6896551724138	500	4.82758620689655	-1.47338733530921	-0.209494688094325
"150"	7.945	-4.12	0.833333333333333	22.5593311443463	-1	25	0	500	19.3103448275862	-1.38557294187066	-0.245309610227608
"151"	7.945	-4.12	1	22.5593311443463	-1	23.5	0	500	19.3103448275862	-1.33868050859939	-0.264727792818852
"152"	7.945	-4.12	1.16666666666667	22.5593311443463	-1	22.5	0	500	19.3103448275862	-1.37184482299504	-0.249308950138034
"153"	7.945	-4.12	1.33333333333333	22.5593311443463	-1	21	0	500	19.3103448275862	-1.31698733640937	-0.270426795292176
"154"	7.945	-4.12	1.5	22.5593311443463	-1	20	0	500	19.3103448275862	-1.34376577901477	-0.259008901462176
"155"	7.945	-4.12	0.5	19.3365695522968	-1	22.5	10.8620689655172	500	17.2413793103448	-1.85057661480124	-0.685124448783154
"156"	7.945	-4.12	0.666666666666667	19.3365695522968	-1	25	13.2758620689655	500	11.0344827586207	-1.46927287129027	-0.814648079773887
"157"	7.945	-4.12	0.833333333333333	19.3365695522968	-1	24.5	0	500	19.3103448275862	-1.50344294670056	-0.806858886951488
"158"	7.945	-4.12	1	19.3365695522968	-1	23	0	500	19.3103448275862	-1.45393817375519	-0.820257562398349
"159"	7.945	-4.12	1.16666666666667	19.3365695522968	-1	21.5	0	500	19.3103448275862	-1.3998137625891	-0.838123258400239
"160"	7.945	-4.12	1.33333333333333	19.3365695522968	-1	20.5	0	500	19.3103448275862	-1.43075229160566	-0.82863278939194
"161"	7.945	-4.12	1.5	19.3365695522968	-1	19	0	500	19.3103448275862	-1.36956983008178	-0.853395012111413
"162"	7.945	-4.12	0.5	16.1138079602474	-1	25	15.6896551724138	500	4.82758620689655	-1.71824159702823	-1.32994227602389
"163"	7.945	-4.12	0.666666666666667	16.1138079602474	-1	25	0	500	19.3103448275862	-1.54439742508843	-1.37650907495991
"164"	7.945	-4.12	0.833333333333333	16.1138079602474	-1	24	0	500	19.3103448275862	-1.58627291468936	-1.36491403345869
"165"	7.945	-4.12	1	16.1138079602474	-1	22.5	0	500	19.3103448275862	-1.53442297494707	-1.38249590772295
"166"	7.945	-4.12	1.16666666666667	16.1138079602474	-1	21	0	500	19.3103448275862	-1.47816198319064	-1.39926633292989
"167"	7.945	-4.12	1.33333333333333	16.1138079602474	-1	20	0	500	19.3103448275862	-1.51006638293523	-1.3878303023421
"168"	7.945	-4.12	1.5	16.1138079602474	-1	18.5	0	500	19.3103448275862	-1.44699335080036	-1.40561514003756
"169"	7.945	-4.12	0.5	12.8910463681979	-1	24.5	15.6896551724138	500	4.82758620689655	-1.75876906429248	-1.89742919379127
"170"	7.945	-4.12	0.666666666666667	12.8910463681979	-1	24.5	0	500	19.3103448275862	-1.5914897749153	-1.93921419683079
"171"	7.945	-4.12	0.833333333333333	12.8910463681979	-1	23.5	0	500	19.3103448275862	-1.63430025228784	-1.92721739219479
"172"	7.945	-4.12	1	12.8910463681979	-1	22	0	500	19.3103448275862	-1.58040136694669	-1.93907608114614
"173"	7.945	-4.12	1.16666666666667	12.8910463681979	-1	20.5	0	500	19.3103448275862	-1.52231966180941	-1.95398300885465
"174"	7.945	-4.12	1.33333333333333	12.8910463681979	-1	19.5	0	500	19.3103448275862	-1.55522419587405	-1.9457408755113
"175"	7.945	-4.12	1.5	12.8910463681979	-1	18	0	500	19.3103448275862	-1.49059729500727	-1.96144362427703
"176"	7.945	-4.12	0.5	9.66828477614842	-1	24.5	15.6896551724138	500	4.82758620689655	-1.86827549638148	-2.44689135300775
"177"	7.945	-4.12	0.666666666666667	9.66828477614842	-1	24.5	0	500	19.3103448275862	-1.69910847059792	-2.47834630135167
"178"	7.945	-4.12	0.833333333333333	9.66828477614842	-1	23	0	500	19.3103448275862	-1.64791260372918	-2.48608313939765
"179"	7.945	-4.12	1	9.66828477614842	-1	22	0	500	19.3103448275862	-1.68789493063305	-2.47824233051502
"180"	7.945	-4.12	1.16666666666667	9.66828477614842	-1	20.5	0	500	19.3103448275862	-1.62915777705539	-2.48946397959792
"181"	7.945	-4.12	1.33333333333333	9.66828477614842	-1	19	0	500	19.3103448275862	-1.56666239848947	-2.50011044007735
"182"	7.945	-4.12	1.5	9.66828477614842	-1	18	0	500	19.3103448275862	-1.59707742531119	-2.49508018770261
"183"	7.945	-4.12	0.5	6.44552318409895	-1	24.5	15.6896551724138	500	4.82758620689655	-1.9467427241584	-3.00164552314857
"184"	7.945	-4.12	0.666666666666667	6.44552318409895	-1	24.5	0	500	19.3103448275862	-1.77622303406316	-3.02267092539176
"185"	7.945	-4.12	0.833333333333333	6.44552318409895	-1	23	0	500	19.3103448275862	-1.72461780359831	-3.02784245294373
"186"	7.945	-4.12	1	6.44552318409895	-1	21.5	0	500	19.3103448275862	-1.66854729573261	-3.03454904981812
"187"	7.945	-4.12	1.16666666666667	6.44552318409895	-1	20.5	0	500	19.3103448275862	-1.70571301280122	-3.0301023048549
"188"	7.945	-4.12	1.33333333333333	6.44552318409895	-1	19	0	500	19.3103448275862	-1.64271791942483	-3.0372187086588
"189"	7.945	-4.12	1.5	6.44552318409895	-1	17.5	0	500	19.3103448275862	-1.57636414025574	-3.04389931631112
"190"	7.945	-4.12	0.5	3.22276159204948	-1	24.5	15.6896551724138	500	4.82758620689655	-1.99392255726969	-3.559937027293
"191"	7.945	-4.12	0.666666666666667	3.22276159204948	-1	24.5	0	500	19.3103448275862	-1.82258955340909	-3.57046638048683
"192"	7.945	-4.12	0.833333333333333	3.22276159204948	-1	23	0	500	19.3103448275862	-1.77073818571356	-3.57305624010125
"193"	7.945	-4.12	1	3.22276159204948	-1	21.5	0	500	19.3103448275862	-1.71440024295011	-3.5764148501484
"194"	7.945	-4.12	1.16666666666667	3.22276159204948	-1	20.5	0	500	19.3103448275862	-1.75174322628795	-3.57418795585458
"195"	7.945	-4.12	1.33333333333333	3.22276159204948	-1	19	0	500	19.3103448275862	-1.68844767038689	-3.57775179393267
"196"	7.945	-4.12	1.5	3.22276159204948	-1	17.5	0	500	19.3103448275862	-1.62177740904527	-3.58109738878536
"197"	9.92666666666667	-4.12	0.5	20.6911946094419	-1	23.5	19.3103448275862	500	2.06896551724138	-1.71265094910186	0.274423598274251
"198"	9.92666666666667	-4.12	0.666666666666667	20.6911946094419	-1	22.5	19.3103448275862	500	2.06896551724138	-1.69022086993696	0.267255252391369
"199"	9.92666666666667	-4.12	0.833333333333333	20.6911946094419	-1	25	14.4827586206897	500	13.7931034482759	-1.38229586432463	0.15343846431361
"200"	9.92666666666667	-4.12	1	20.6911946094419	-1	24	16.8965517241379	500	7.58620689655172	-1.32275127026468	0.130834885432844
"201"	9.92666666666667	-4.12	1.16666666666667	20.6911946094419	-1	23	16.8965517241379	500	7.58620689655172	-1.3207857180828	0.126690043927211
